timestamp,value,total
2029-05-21,5901,2.9999999999999947
2029-05-22,5904,3.0000000000000107
2029-05-23,5907,3.000000000000004
2029-05-24,5910,3.000000000000009
2029-05-25,5913,2.9999999999999947
2029-05-26,5916,3.0000000000000058
2029-05-27,5919,2.999999999999998
2029-05-28,5922,3.0000000000000058
2029-05-29,5925,3.000000000000001
2029-05-30,5928,2.9999999999999996
2029-05-31,5931,3.0000000000000058
2029-06-01,5934,3.0000000000000107
2029-06-02,5937,3.000000000000012
2029-06-03,5940,2.999999999999998
2029-06-04,5943,3.0000000000000058
2029-06-05,5946,3.0000000000000107
2029-06-06,5949,3.000000000000004
2029-06-07,5952,3.0000000000000027
2029-06-08,5955,3.000000000000007
2029-06-09,5958,3.0000000000000058
2029-06-10,5961,3.000000000000004
2029-06-11,5964,3.0000000000000058
2029-06-12,5967,3.0000000000000027
2029-06-13,5970,3.0000000000000027
2029-06-14,5973,3.0000000000000138
2029-06-15,5976,3.0000000000000027
2029-06-16,5979,3.000000000000001
2029-06-17,5982,3.000000000000001
2029-06-18,5985,2.9999999999999916
2029-06-19,5988,3.000000000000007
2029-06-20,5991,3.0000000000000058
2029-06-21,5994,3.000000000000012
2029-06-22,5997,3.000000000000007
2029-06-23,6000,3.000000000000009
2029-06-24,6003,2.9999999999999996
2029-06-25,6006,3.0000000000000058
2029-06-26,6009,3.0000000000000058
2029-06-27,6012,3.0000000000000027
2029-06-28,6015,3.0000000000000107
2029-06-29,6018,2.9999999999999996
2029-06-30,6021,3.0000000000000058
2029-07-01,6024,3.000000000000004
2029-07-02,6027,3.0000000000000058
2029-07-03,6030,2.9999999999999996
2029-07-04,6033,3.0000000000000027
2029-07-05,6036,2.9999999999999996
2029-07-06,6039,3.0000000000000027
2029-07-07,6042,3.000000000000004
2029-07-08,6045,3.0000000000000027
2029-07-09,6048,2.9999999999999996
2029-07-10,6051,3.000000000000007
2029-07-11,6054,3.000000000000007
2029-07-12,6057,2.999999999999998
2029-07-13,6060,3.000000000000007
2029-07-14,6063,3.000000000000007
2029-07-15,6066,3.0000000000000058
2029-07-16,6069,3.000000000000012
2029-07-17,6072,3.000000000000001
2029-07-18,6075,3.000000000000004
2029-07-19,6078,2.999999999999998
2029-07-20,6081,3.0000000000000027
2029-07-21,6084,3.000000000000001
2029-07-22,6087,3.0000000000000058
2029-07-23,6090,3.000000000000001
2029-07-24,6093,3.0000000000000058
2029-07-25,6096,3.0000000000000058
2029-07-26,6099,3.000000000000004
2029-07-27,6102,3.0000000000000058
2029-07-28,6105,3.000000000000017
2029-07-29,6108,3.0000000000000058
2029-07-30,6111,3.000000000000004
2029-07-31,6114,3.000000000000004
2029-08-01,6117,3.000000000000007
2029-08-02,6120,2.999999999999998
2029-08-03,6123,3.000000000000015
2029-08-04,6126,3.0000000000000058
2029-08-05,6129,3.000000000000012
2029-08-06,6132,3.000000000000001
2029-08-07,6135,2.9999999999999996
2029-08-08,6138,3.0000000000000107
2029-08-09,6141,2.9999999999999996
2029-08-10,6144,2.9999999999999996
2029-08-11,6147,3.000000000000004
2029-08-12,6150,3.000000000000004
2029-08-13,6153,3.000000000000001
2029-08-14,6156,3.0000000000000107
2029-08-15,6159,3.0000000000000027
2029-08-16,6162,3.000000000000009
2029-08-17,6165,3.000000000000007
2029-08-18,6168,2.999999999999993
2029-08-19,6171,3.000000000000001
2029-08-20,6174,3.000000000000007
2029-08-21,6177,3.000000000000001
2029-08-22,6180,2.999999999999998
2029-08-23,6183,2.9999999999999947
2029-08-24,6186,2.9999999999999964
2029-08-25,6189,3.000000000000007
2029-08-26,6192,3.0000000000000107
2029-08-27,6195,2.9999999999999996
2029-08-28,6198,3.000000000000007
2029-08-29,6201,3.0000000000000027
2029-08-30,6204,3.0000000000000058
2029-08-31,6207,3.000000000000001
2029-09-01,6210,3.000000000000001
2029-09-02,6213,3.0000000000000027
2029-09-03,6216,3.000000000000009
2029-09-04,6219,3.000000000000004
2029-09-05,6222,2.999999999999998
2029-09-06,6225,3.000000000000007
2029-09-07,6228,3.000000000000018
2029-09-08,6231,2.9999999999999947
2029-09-09,6234,3.0000000000000107
2029-09-10,6237,2.9999999999999996
2029-09-11,6240,2.9999999999999916
2029-09-12,6243,3.0000000000000027
2029-09-13,6246,2.9999999999999964
2029-09-14,6249,3.000000000000007
2029-09-15,6252,2.999999999999998
2029-09-16,6255,2.9999999999999996
2029-09-17,6258,3.000000000000009
2029-09-18,6261,3.000000000000012
2029-09-19,6264,3.000000000000004
2029-09-20,6267,3.000000000000004
2029-09-21,6270,3.000000000000004
2029-09-22,6273,3.000000000000007
2029-09-23,6276,3.0000000000000027
2029-09-24,6279,3.000000000000004
2029-09-25,6282,3.000000000000009
2029-09-26,6285,3.0000000000000027
2029-09-27,6288,3.000000000000001
2029-09-28,6291,3.000000000000004
2029-09-29,6294,3.000000000000004
2029-09-30,6297,3.0000000000000027
2029-10-01,6300,3.000000000000001
2029-10-02,6303,2.9999999999999964
2029-10-03,6306,2.9999999999999996
2029-10-04,6309,3.0000000000000027
2029-10-05,6312,3.000000000000007
2029-10-06,6315,3.0000000000000027
2029-10-07,6318,3.000000000000001
2029-10-08,6321,3.000000000000007
2029-10-09,6324,3.0000000000000058
2029-10-10,6327,3.0000000000000138
2029-10-11,6330,3.000000000000009
2029-10-12,6333,3.0000000000000058
2029-10-13,6336,3.0000000000000107
2029-10-14,6339,3.000000000000012
2029-10-15,6342,3.0000000000000107
2029-10-16,6345,2.9999999999999996
2029-10-17,6348,2.9999999999999947
2029-10-18,6351,3.000000000000009
2029-10-19,6354,3.000000000000007
2029-10-20,6357,3.0000000000000027
2029-10-21,6360,3.000000000000007
2029-10-22,6363,3.000000000000007
2029-10-23,6366,3.0000000000000058
2029-10-24,6369,2.9999999999999964
2029-10-25,6372,3.000000000000009
2029-10-26,6375,2.9999999999999996
2029-10-27,6378,2.99999999999999
2029-10-28,6381,3.000000000000004
2029-10-29,6384,2.999999999999993
2029-10-30,6387,3.000000000000007
2029-10-31,6390,3.0000000000000058
2029-11-01,6393,3.000000000000017
2029-11-02,6396,2.999999999999998
2029-11-03,6399,3.000000000000009
2029-11-04,6402,3.000000000000009
2029-11-05,6405,3.000000000000004
2029-11-06,6408,3.000000000000012
2029-11-07,6411,2.999999999999998
2029-11-08,6414,3.000000000000001
2029-11-09,6417,3.000000000000001
2029-11-10,6420,3.000000000000007
2029-11-11,6423,3.0000000000000027
2029-11-12,6426,3.000000000000004
2029-11-13,6429,2.999999999999998
2029-11-14,6432,3.000000000000001
2029-11-15,6435,2.9999999999999947
2029-11-16,6438,3.000000000000009
2029-11-17,6441,3.000000000000001
2029-11-18,6444,3.000000000000009
2029-11-19,6447,3.0000000000000058
2029-11-20,6450,3.0000000000000107
2029-11-21,6453,3.0000000000000058
2029-11-22,6456,3.0000000000000138
2029-11-23,6459,3.000000000000004
2029-11-24,6462,2.999999999999998
2029-11-25,6465,3.0000000000000027
2029-11-26,6468,2.999999999999998
2029-11-27,6471,3.000000000000001
2029-11-28,6474,3.000000000000001
2029-11-29,6477,2.999999999999998
2029-11-30,6480,3.000000000000007
2029-12-01,6483,3.0000000000000058
2029-12-02,6486,3.0000000000000138
2029-12-03,6489,3.0000000000000058
2029-12-04,6492,3.000000000000017
2029-12-05,6495,3.000000000000007
2029-12-06,6498,2.999999999999998
2029-12-07,6501,2.9999999999999964
2029-12-08,6504,3.0000000000000058
2029-12-09,6507,3.000000000000009
2029-12-10,6510,3.000000000000009
2029-12-11,6513,2.999999999999998
2029-12-12,6516,3.000000000000009
2029-12-13,6519,3.000000000000004
2029-12-14,6522,3.000000000000007
2029-12-15,6525,2.9999999999999964
2029-12-16,6528,3.000000000000004
2029-12-17,6531,3.000000000000004
2029-12-18,6534,3.000000000000001
2029-12-19,6537,3.0000000000000027
2029-12-20,6540,3.000000000000012
2029-12-21,6543,3.000000000000004
2029-12-22,6546,3.0000000000000027
2029-12-23,6549,2.9999999999999947
2029-12-24,6552,3.0000000000000027
2029-12-25,6555,3.000000000000007
2029-12-26,6558,3.0000000000000107
2029-12-27,6561,3.0000000000000058
2029-12-28,6564,3.0000000000000027
2029-12-29,6567,3.0000000000000107
2029-12-30,6570,2.999999999999998
2029-12-31,6573,3.0000000000000213
2030-01-01,6576,3.0000000000000138
2030-01-02,6579,3.000000000000004
2030-01-03,6582,3.000000000000004
2030-01-04,6585,3.0000000000000027
2030-01-05,6588,3.000000000000009
2030-01-06,6591,3.000000000000009
2030-01-07,6594,2.9999999999999947
2030-01-08,6597,3.000000000000007
2030-01-09,6600,3.0000000000000058
2030-01-10,6603,3.0000000000000027
2030-01-11,6606,3.0000000000000027
2030-01-12,6609,3.000000000000001
2030-01-13,6612,3.000000000000004
2030-01-14,6615,3.000000000000007
2030-01-15,6618,3.000000000000004
2030-01-16,6621,3.0000000000000027
2030-01-17,6624,3.000000000000004
2030-01-18,6627,3.0000000000000107
2030-01-19,6630,2.9999999999999996
2030-01-20,6633,3.000000000000012
2030-01-21,6636,3.0000000000000107
2030-01-22,6639,3.000000000000004
2030-01-23,6642,3.000000000000001
2030-01-24,6645,2.9999999999999996
2030-01-25,6648,2.9999999999999964
2030-01-26,6651,3.000000000000007
2030-01-27,6654,2.9999999999999996
2030-01-28,6657,3.000000000000001
2030-01-29,6660,3.000000000000004
2030-01-30,6663,3.000000000000007
2030-01-31,6666,2.9999999999999964
2030-02-01,6669,3.0000000000000027
2030-02-02,6672,2.9999999999999996
2030-02-03,6675,2.999999999999993
2030-02-04,6678,2.9999999999999996
2030-02-05,6681,3.0000000000000027
2030-02-06,6684,3.0000000000000058
2030-02-07,6687,2.999999999999998
2030-02-08,6690,3.0000000000000058
2030-02-09,6693,2.9999999999999964
2030-02-10,6696,3.000000000000004
2030-02-11,6699,3.000000000000012
2030-02-12,6702,3.0000000000000027
2030-02-13,6705,3.0000000000000027
2030-02-14,6708,3.0000000000000027
2030-02-15,6711,2.9999999999999996
2030-02-16,6714,3.0000000000000027
2030-02-17,6717,3.000000000000007
2030-02-18,6720,3.0000000000000138
2030-02-19,6723,2.9999999999999947
2030-02-20,6726,3.000000000000004
2030-02-21,6729,3.000000000000009
2030-02-22,6732,3.0000000000000027
2030-02-23,6735,3.000000000000007
2030-02-24,6738,3.000000000000009
2030-02-25,6741,3.000000000000009
2030-02-26,6744,3.000000000000004
2030-02-27,6747,3.000000000000007
2030-02-28,6750,3.0000000000000058
2030-03-01,6753,3.000000000000001
2030-03-02,6756,3.000000000000007
2030-03-03,6759,3.0000000000000027
2030-03-04,6762,2.999999999999998
2030-03-05,6765,3.0000000000000027
2030-03-06,6768,3.000000000000001
2030-03-07,6771,3.0000000000000138
2030-03-08,6774,2.9999999999999996
2030-03-09,6777,2.9999999999999947
2030-03-10,6780,3.0000000000000027
2030-03-11,6783,3.000000000000007
2030-03-12,6786,3.000000000000004
2030-03-13,6789,3.0000000000000138
2030-03-14,6792,3.000000000000007
2030-03-15,6795,3.000000000000009
2030-03-16,6798,3.0000000000000058
2030-03-17,6801,2.9999999999999996
2030-03-18,6804,2.999999999999993
2030-03-19,6807,3.000000000000012
2030-03-20,6810,3.0000000000000027
2030-03-21,6813,3.000000000000007
2030-03-22,6816,2.9999999999999964
2030-03-23,6819,2.999999999999998
2030-03-24,6822,3.000000000000007
2030-03-25,6825,2.9999999999999947
2030-03-26,6828,3.000000000000001
2030-03-27,6831,3.0000000000000058
2030-03-28,6834,2.999999999999998
2030-03-29,6837,3.000000000000007
2030-03-30,6840,3.000000000000007
2030-03-31,6843,3.0000000000000058
2030-04-01,6846,3.000000000000001
2030-04-02,6849,3.0000000000000058
2030-04-03,6852,3.000000000000001
2030-04-04,6855,3.000000000000004
2030-04-05,6858,3.0000000000000058
2030-04-06,6861,3.000000000000007
2030-04-07,6864,3.0000000000000138
2030-04-08,6867,3.0000000000000058
2030-04-09,6870,3.000000000000001
2030-04-10,6873,3.000000000000004
2030-04-11,6876,3.0000000000000027
2030-04-12,6879,3.000000000000004
2030-04-13,6882,3.000000000000007
2030-04-14,6885,3.0000000000000027
2030-04-15,6888,2.999999999999998
2030-04-16,6891,3.000000000000004
2030-04-17,6894,3.0000000000000058
2030-04-18,6897,3.0000000000000107
2030-04-19,6900,3.0000000000000107
2030-04-20,6903,3.0000000000000107
2030-04-21,6906,3.0000000000000027
2030-04-22,6909,3.000000000000004
2030-04-23,6912,3.000000000000009
2030-04-24,6915,3.000000000000004
2030-04-25,6918,3.000000000000007
2030-04-26,6921,3.0000000000000027
2030-04-27,6924,2.999999999999998
2030-04-28,6927,2.9999999999999996
2030-04-29,6930,3.000000000000009
2030-04-30,6933,3.0000000000000138
2030-05-01,6936,3.0000000000000058
2030-05-02,6939,3.0000000000000027
2030-05-03,6942,3.0000000000000058
2030-05-04,6945,2.9999999999999964
2030-05-05,6948,3.000000000000007
2030-05-06,6951,3.000000000000009
2030-05-07,6954,3.000000000000012
2030-05-08,6957,3.000000000000001
2030-05-09,6960,2.999999999999993
2030-05-10,6963,3.0000000000000058
2030-05-11,6966,3.000000000000012
2030-05-12,6969,3.000000000000012
2030-05-13,6972,3.0000000000000058
2030-05-14,6975,3.000000000000001
2030-05-15,6978,3.000000000000004
2030-05-16,6981,3.0000000000000058
2030-05-17,6984,2.9999999999999996
2030-05-18,6987,3.0000000000000027
2030-05-19,6990,3.0000000000000027
2030-05-20,6993,3.0000000000000058
2030-05-21,6996,3.000000000000009
2030-05-22,6999,2.999999999999998
2030-05-23,7002,3.000000000000004
2030-05-24,7005,3.000000000000007
2030-05-25,7008,3.000000000000007
2030-05-26,7011,3.000000000000007
2030-05-27,7014,2.999999999999998
2030-05-28,7017,3.0000000000000107
2030-05-29,7020,2.9999999999999964
2030-05-30,7023,3.000000000000017
2030-05-31,7026,3.0000000000000107
2030-06-01,7029,3.000000000000009
2030-06-02,7032,3.000000000000012
2030-06-03,7035,3.0000000000000138
2030-06-04,7038,3.0000000000000058
2030-06-05,7041,3.0000000000000058
2030-06-06,7044,3.000000000000012
2030-06-07,7047,3.0000000000000027
2030-06-08,7050,2.9999999999999996
2030-06-09,7053,3.0000000000000107
2030-06-10,7056,3.0000000000000027
2030-06-11,7059,3.0000000000000027
2030-06-12,7062,2.9999999999999916
2030-06-13,7065,3.000000000000004
2030-06-14,7068,2.999999999999998
2030-06-15,7071,2.9999999999999996
2030-06-16,7074,2.9999999999999964
2030-06-17,7077,2.999999999999993
2030-06-18,7080,3.0000000000000107
2030-06-19,7083,3.0000000000000027
2030-06-20,7086,2.9999999999999996
2030-06-21,7089,3.000000000000004
2030-06-22,7092,3.000000000000004
2030-06-23,7095,3.000000000000012
2030-06-24,7098,3.000000000000009
2030-06-25,7101,3.000000000000015
2030-06-26,7104,3.0000000000000058
2030-06-27,7107,2.99999999999999
2030-06-28,7110,3.0000000000000027
2030-06-29,7113,3.0000000000000027
2030-06-30,7116,3.0000000000000107
2030-07-01,7119,3.000000000000001
2030-07-02,7122,3.0000000000000058
2030-07-03,7125,3.000000000000012
2030-07-04,7128,3.000000000000009
2030-07-05,7131,3.000000000000004
2030-07-06,7134,2.9999999999999996
2030-07-07,7137,2.9999999999999996
2030-07-08,7140,3.000000000000001
2030-07-09,7143,3.0000000000000107
2030-07-10,7146,3.0000000000000107
2030-07-11,7149,2.9999999999999947
2030-07-12,7152,3.000000000000004
2030-07-13,7155,3.0000000000000138
2030-07-14,7158,3.0000000000000027
2030-07-15,7161,3.000000000000004
2030-07-16,7164,3.000000000000004
2030-07-17,7167,3.000000000000012
2030-07-18,7170,2.9999999999999916
2030-07-19,7173,2.9999999999999996
2030-07-20,7176,3.0000000000000058
2030-07-21,7179,3.0000000000000058
2030-07-22,7182,3.000000000000001
2030-07-23,7185,3.000000000000007
2030-07-24,7188,3.0000000000000058
2030-07-25,7191,2.9999999999999964
2030-07-26,7194,2.9999999999999947
2030-07-27,7197,3.000000000000009
2030-07-28,7200,3.000000000000015
2030-07-29,7203,2.9999999999999996
2030-07-30,7206,3.000000000000015
2030-07-31,7209,3.0000000000000058
2030-08-01,7212,2.9999999999999947
2030-08-02,7215,3.0000000000000058
2030-08-03,7218,3.0000000000000107
2030-08-04,7221,2.9999999999999964
2030-08-05,7224,3.0000000000000213
2030-08-06,7227,3.0000000000000058
2030-08-07,7230,3.000000000000001
2030-08-08,7233,3.0000000000000027
2030-08-09,7236,3.000000000000007
2030-08-10,7239,2.9999999999999996
2030-08-11,7242,3.000000000000004
2030-08-12,7245,2.9999999999999964
2030-08-13,7248,3.0000000000000058
2030-08-14,7251,3.000000000000004
2030-08-15,7254,3.000000000000007
2030-08-16,7257,3.0000000000000058
2030-08-17,7260,3.000000000000004
2030-08-18,7263,3.0000000000000058
2030-08-19,7266,3.000000000000001
2030-08-20,7269,2.999999999999998
2030-08-21,7272,2.9999999999999885
2030-08-22,7275,3.000000000000004
2030-08-23,7278,3.000000000000007
2030-08-24,7281,3.0000000000000027
2030-08-25,7284,3.0000000000000058
2030-08-26,7287,3.000000000000001
2030-08-27,7290,3.000000000000009
2030-08-28,7293,3.0000000000000058
2030-08-29,7296,3.000000000000004
2030-08-30,7299,2.9999999999999996
2030-08-31,7302,3.000000000000004
2030-09-01,7305,3.000000000000001
2030-09-02,7308,3.0000000000000058
2030-09-03,7311,2.999999999999993
2030-09-04,7314,3.000000000000009
2030-09-05,7317,2.99999999999999
2030-09-06,7320,2.999999999999998
2030-09-07,7323,3.0000000000000027
2030-09-08,7326,3.0000000000000058
2030-09-09,7329,3.0000000000000058
2030-09-10,7332,3.00000000000002
2030-09-11,7335,2.9999999999999996
2030-09-12,7338,3.0000000000000058
2030-09-13,7341,3.0000000000000058
2030-09-14,7344,3.000000000000001
2030-09-15,7347,2.99999999999999
2030-09-16,7350,2.9999999999999996
2030-09-17,7353,3.0000000000000027
2030-09-18,7356,3.0000000000000027
2030-09-19,7359,3.0000000000000027
2030-09-20,7362,3.0000000000000107
2030-09-21,7365,3.000000000000001
2030-09-22,7368,2.9999999999999947
2030-09-23,7371,3.0000000000000107
2030-09-24,7374,3.000000000000007
2030-09-25,7377,2.999999999999993
2030-09-26,7380,3.000000000000012
2030-09-27,7383,3.0000000000000107
2030-09-28,7386,3.0000000000000138
2030-09-29,7389,3.0000000000000107
2030-09-30,7392,2.9999999999999964
2030-10-01,7395,3.0000000000000058
2030-10-02,7398,3.000000000000017
2030-10-03,7401,3.0000000000000107
2030-10-04,7404,2.999999999999998
2030-10-05,7407,2.9999999999999996
2030-10-06,7410,3.000000000000004
2030-10-07,7413,3.0000000000000058
2030-10-08,7416,3.0000000000000107
2030-10-09,7419,3.000000000000012
2030-10-10,7422,2.999999999999998
2030-10-11,7425,3.000000000000004
2030-10-12,7428,3.0000000000000027
2030-10-13,7431,3.0000000000000058
2030-10-14,7434,3.000000000000017
2030-10-15,7437,3.0000000000000107
2030-10-16,7440,3.000000000000012
2030-10-17,7443,3.0000000000000138
2030-10-18,7446,3.000000000000007
2030-10-19,7449,3.0000000000000058
2030-10-20,7452,3.0000000000000058
2030-10-21,7455,2.9999999999999996
2030-10-22,7458,3.000000000000007
2030-10-23,7461,3.000000000000007
2030-10-24,7464,3.000000000000012
2030-10-25,7467,3.0000000000000058
2030-10-26,7470,3.0000000000000058
2030-10-27,7473,2.9999999999999996
2030-10-28,7476,3.000000000000012
2030-10-29,7479,3.000000000000009
2030-10-30,7482,3.000000000000015
2030-10-31,7485,3.000000000000004
2030-11-01,7488,3.00000000000002
2030-11-02,7491,3.000000000000007
2030-11-03,7494,3.000000000000009
2030-11-04,7497,2.999999999999993
2030-11-05,7500,3.000000000000012
2030-11-06,7503,2.999999999999998
2030-11-07,7506,3.000000000000012
2030-11-08,7509,3.000000000000001
2030-11-09,7512,2.9999999999999947
2030-11-10,7515,3.000000000000004
2030-11-11,7518,3.000000000000001
2030-11-12,7521,2.9999999999999916
2030-11-13,7524,3.000000000000012
2030-11-14,7527,3.0000000000000058
2030-11-15,7530,3.000000000000001
2030-11-16,7533,3.000000000000009
2030-11-17,7536,3.0000000000000138
2030-11-18,7539,2.9999999999999996
2030-11-19,7542,3.0000000000000107
2030-11-20,7545,3.000000000000001
2030-11-21,7548,3.000000000000001
2030-11-22,7551,2.9999999999999996
2030-11-23,7554,3.000000000000009
2030-11-24,7557,3.0000000000000058
2030-11-25,7560,3.0000000000000058
2030-11-26,7563,3.000000000000001
2030-11-27,7566,3.000000000000015
2030-11-28,7569,3.000000000000012
2030-11-29,7572,3.000000000000001
2030-11-30,7575,3.0000000000000138
2030-12-01,7578,3.0000000000000027
2030-12-02,7581,3.0000000000000027
2030-12-03,7584,3.000000000000004
2030-12-04,7587,3.000000000000007
2030-12-05,7590,3.000000000000004
2030-12-06,7593,3.000000000000009
2030-12-07,7596,3.0000000000000058
2030-12-08,7599,3.000000000000007
2030-12-09,7602,3.000000000000015
2030-12-10,7605,2.9999999999999947
2030-12-11,7608,3.0000000000000138
2030-12-12,7611,3.000000000000004
2030-12-13,7614,3.000000000000001
2030-12-14,7617,3.000000000000004
2030-12-15,7620,3.000000000000007
2030-12-16,7623,3.000000000000009
2030-12-17,7626,3.000000000000023
2030-12-18,7629,3.0000000000000027
2030-12-19,7632,3.0000000000000138
2030-12-20,7635,3.000000000000007
2030-12-21,7638,3.0000000000000107
2030-12-22,7641,3.000000000000009
2030-12-23,7644,3.000000000000001
2030-12-24,7647,3.000000000000001
2030-12-25,7650,2.9999999999999964
2030-12-26,7653,2.9999999999999996
2030-12-27,7656,3.000000000000015
2030-12-28,7659,3.000000000000001
2030-12-29,7662,3.0000000000000058
2030-12-30,7665,2.9999999999999996
2030-12-31,7668,3.000000000000009
2031-01-01,7671,3.000000000000009
2031-01-02,7674,3.00000000000002
2031-01-03,7677,3.000000000000007
2031-01-04,7680,3.0000000000000107
2031-01-05,7683,3.000000000000009
2031-01-06,7686,2.9999999999999996
2031-01-07,7689,3.000000000000004
2031-01-08,7692,3.000000000000009
2031-01-09,7695,3.0000000000000058
2031-01-10,7698,3.0000000000000138
2031-01-11,7701,3.000000000000009
2031-01-12,7704,3.0000000000000027
2031-01-13,7707,3.0000000000000058
2031-01-14,7710,3.0000000000000058
2031-01-15,7713,3.0000000000000027
2031-01-16,7716,3.000000000000004
2031-01-17,7719,3.0000000000000058
2031-01-18,7722,3.0000000000000107
2031-01-19,7725,3.000000000000007
2031-01-20,7728,3.0000000000000058
2031-01-21,7731,3.0000000000000058
2031-01-22,7734,3.0000000000000107
2031-01-23,7737,3.00000000000002
2031-01-24,7740,2.9999999999999947
2031-01-25,7743,3.0000000000000058
2031-01-26,7746,3.000000000000007
2031-01-27,7749,3.000000000000004
2031-01-28,7752,3.000000000000004
2031-01-29,7755,2.9999999999999964
2031-01-30,7758,2.9999999999999964
2031-01-31,7761,3.0000000000000058
2031-02-01,7764,3.0000000000000058
2031-02-02,7767,2.9999999999999996
2031-02-03,7770,3.0000000000000107
2031-02-04,7773,2.99999999999999
2031-02-05,7776,2.9999999999999947
2031-02-06,7779,3.000000000000007
2031-02-07,7782,2.9999999999999996
2031-02-08,7785,2.9999999999999996
2031-02-09,7788,2.9999999999999996
2031-02-10,7791,3.000000000000015
2031-02-11,7794,3.0000000000000107
2031-02-12,7797,3.000000000000017
2031-02-13,7800,3.0000000000000107
2031-02-14,7803,3.0000000000000027
2031-02-15,7806,3.000000000000001
2031-02-16,7809,3.000000000000017
2031-02-17,7812,3.000000000000004
2031-02-18,7815,3.000000000000015
2031-02-19,7818,3.0000000000000027
2031-02-20,7821,3.000000000000009
2031-02-21,7824,3.000000000000007
2031-02-22,7827,2.9999999999999964
2031-02-23,7830,2.9999999999999996
2031-02-24,7833,3.000000000000015
2031-02-25,7836,3.000000000000004
2031-02-26,7839,3.000000000000012
2031-02-27,7842,3.0000000000000107
2031-02-28,7845,3.0000000000000107
2031-03-01,7848,3.000000000000004
2031-03-02,7851,3.000000000000007
2031-03-03,7854,3.000000000000001
2031-03-04,7857,2.9999999999999964
2031-03-05,7860,3.000000000000009
2031-03-06,7863,3.000000000000009
2031-03-07,7866,2.99999999999999
2031-03-08,7869,2.999999999999998
2031-03-09,7872,3.000000000000015
2031-03-10,7875,3.0000000000000027
2031-03-11,7878,2.999999999999993
2031-03-12,7881,3.0000000000000058
2031-03-13,7884,3.000000000000012
2031-03-14,7887,2.9999999999999996
2031-03-15,7890,3.000000000000007
2031-03-16,7893,3.0000000000000058
2031-03-17,7896,3.000000000000015
2031-03-18,7899,3.0000000000000107
2031-03-19,7902,3.0000000000000027
2031-03-20,7905,3.0000000000000107
2031-03-21,7908,2.999999999999998
2031-03-22,7911,3.0000000000000027
2031-03-23,7914,3.0000000000000027
2031-03-24,7917,2.9999999999999964
2031-03-25,7920,3.0000000000000058
2031-03-26,7923,3.000000000000017
2031-03-27,7926,3.0000000000000058
2031-03-28,7929,2.9999999999999996
2031-03-29,7932,3.0000000000000027
2031-03-30,7935,3.000000000000018
2031-03-31,7938,3.0000000000000027
2031-04-01,7941,3.0000000000000027
2031-04-02,7944,3.0000000000000107
2031-04-03,7947,3.000000000000012
2031-04-04,7950,2.9999999999999916
2031-04-05,7953,3.0000000000000107
2031-04-06,7956,3.000000000000017
2031-04-07,7959,2.9999999999999964
2031-04-08,7962,3.000000000000004
2031-04-09,7965,3.0000000000000138
2031-04-10,7968,2.9999999999999916
2031-04-11,7971,3.0000000000000138
2031-04-12,7974,3.0000000000000107
2031-04-13,7977,2.999999999999998
2031-04-14,7980,3.000000000000004
2031-04-15,7983,3.0000000000000138
2031-04-16,7986,3.0000000000000058
2031-04-17,7989,3.000000000000018
2031-04-18,7992,3.0000000000000027
2031-04-19,7995,3.000000000000001
2031-04-20,7998,3.000000000000017
2031-04-21,8001,3.000000000000004
2031-04-22,8004,3.0000000000000058
2031-04-23,8007,3.000000000000028
2031-04-24,8010,3.000000000000004
2031-04-25,8013,3.000000000000004
2031-04-26,8016,3.000000000000012
2031-04-27,8019,3.0000000000000058
2031-04-28,8022,2.9999999999999916
2031-04-29,8025,3.000000000000004
2031-04-30,8028,3.000000000000004
2031-05-01,8031,2.9999999999999996
2031-05-02,8034,3.000000000000007
2031-05-03,8037,2.9999999999999996
2031-05-04,8040,3.000000000000004
2031-05-05,8043,3.000000000000004
2031-05-06,8046,3.000000000000001
2031-05-07,8049,3.0000000000000058
2031-05-08,8052,3.000000000000023
2031-05-09,8055,3.000000000000004
2031-05-10,8058,3.000000000000018
2031-05-11,8061,2.9999999999999996
2031-05-12,8064,3.000000000000012
2031-05-13,8067,3.0000000000000058
2031-05-14,8070,3.0000000000000213
2031-05-15,8073,3.000000000000009
2031-05-16,8076,3.0000000000000027
2031-05-17,8079,2.9999999999999885
2031-05-18,8082,3.000000000000007
2031-05-19,8085,2.999999999999998
2031-05-20,8088,3.000000000000001
2031-05-21,8091,3.000000000000001
2031-05-22,8094,2.9999999999999996
2031-05-23,8097,3.0000000000000027
2031-05-24,8100,2.999999999999993
2031-05-25,8103,3.000000000000004
2031-05-26,8106,3.000000000000009
2031-05-27,8109,3.000000000000009
2031-05-28,8112,2.9999999999999916
2031-05-29,8115,3.0000000000000107
2031-05-30,8118,3.0000000000000058
2031-05-31,8121,3.000000000000001
2031-06-01,8124,3.0000000000000107
2031-06-02,8127,3.0000000000000107
2031-06-03,8130,3.000000000000017
2031-06-04,8133,3.000000000000012
2031-06-05,8136,2.999999999999998
2031-06-06,8139,3.000000000000001
2031-06-07,8142,2.9999999999999947
2031-06-08,8145,3.0000000000000058
2031-06-09,8148,2.999999999999993
2031-06-10,8151,3.000000000000017
2031-06-11,8154,2.999999999999998
2031-06-12,8157,3.0000000000000027
2031-06-13,8160,3.000000000000009
2031-06-14,8163,3.0000000000000058
2031-06-15,8166,2.999999999999993
2031-06-16,8169,3.000000000000007
